gearilevel,talent,targetcount,pantheon,name,ilevel,fon,dps,relative
940,gg,1t,p0,Fearless Gladiator's Insignia of Conquest,955,false,730480,1608
940,gg,1t,p0,Fearless Gladiator's Insignia of Conquest,960,false,732905,2425
940,gg,1t,p0,Fearless Gladiator's Insignia of Conquest,965,false,734618,1713
940,gg,1t,p0,Fearless Gladiator's Insignia of Conquest,970,false,736920,2302
940,gg,1t,p0,Fearless Gladiator's Insignia of Conquest,975,false,739468,2548
940,gg,1t,p0,Fearless Gladiator's Insignia of Conquest,980,false,741423,1955
940,gg,1t,p0,Fearless Gladiator's Insignia of Conquest,985,false,744282,2859
940,gg,1t,p0,Archimonde's Hatred Reborn,970,false,747518,68700
940,gg,1t,p0,Archimonde's Hatred Reborn,1000,false,766638,87820
940,gg,1t,p0,Spiked Counterweight,910,false,716260,37442
940,gg,1t,p0,Spiked Counterweight,915,false,717097,837
940,gg,1t,p0,Spiked Counterweight,920,false,719442,2345
940,gg,1t,p0,Spiked Counterweight,925,false,720626,1184
940,gg,1t,p0,Spiked Counterweight,930,false,721177,551
940,gg,1t,p0,Spiked Counterweight,935,false,722846,1669
940,gg,1t,p0,Spiked Counterweight,940,false,725407,2561
940,gg,1t,p0,Spiked Counterweight,945,false,725841,434
940,gg,1t,p0,Spiked Counterweight,950,false,727171,1330
940,gg,1t,p0,Spiked Counterweight,955,false,728141,970
940,gg,1t,p0,Spiked Counterweight,960,false,728979,838
940,gg,1t,p0,Spiked Counterweight,965,false,729861,882
940,gg,1t,p0,Spiked Counterweight,970,false,730400,539
940,gg,1t,p0,Spiked Counterweight,975,false,731540,1140
940,gg,1t,p0,Spiked Counterweight,980,false,732572,1032
940,gg,1t,p0,Spiked Counterweight,985,false,733330,758
940,gg,1t,p0,Oakheart's Gnarled Root,910,false,726692,47874
940,gg,1t,p0,Oakheart's Gnarled Root,915,false,729104,2412
940,gg,1t,p0,Oakheart's Gnarled Root,920,false,731090,1986
940,gg,1t,p0,Oakheart's Gnarled Root,925,false,732991,1901
940,gg,1t,p0,Oakheart's Gnarled Root,930,false,735078,2087
940,gg,1t,p0,Oakheart's Gnarled Root,935,false,737152,2074
940,gg,1t,p0,Oakheart's Gnarled Root,940,false,739684,2532
940,gg,1t,p0,Oakheart's Gnarled Root,945,false,742185,2501
940,gg,1t,p0,Oakheart's Gnarled Root,950,false,744762,2577
940,gg,1t,p0,Oakheart's Gnarled Root,955,false,747496,2734
940,gg,1t,p0,Oakheart's Gnarled Root,960,false,750145,2649
940,gg,1t,p0,Oakheart's Gnarled Root,965,false,752968,2823
940,gg,1t,p0,Oakheart's Gnarled Root,970,false,756322,3354
940,gg,1t,p0,Oakheart's Gnarled Root,975,false,759341,3019
940,gg,1t,p0,Oakheart's Gnarled Root,980,false,762852,3511
940,gg,1t,p0,Oakheart's Gnarled Root,985,false,766163,3311
940,gg,1t,p0,Caged Horror,910,false,708811,29993
940,gg,1t,p0,Caged Horror,915,false,709554,743
940,gg,1t,p0,Caged Horror,920,false,711032,1478
940,gg,1t,p0,Caged Horror,925,false,711934,902
940,gg,1t,p0,Caged Horror,930,false,713284,1350
940,gg,1t,p0,Caged Horror,935,false,713966,682
940,gg,1t,p0,Caged Horror,940,false,715512,1546
940,gg,1t,p0,Caged Horror,945,false,717150,1638
940,gg,1t,p0,Caged Horror,950,false,718631,1481
940,gg,1t,p0,Caged Horror,955,false,719704,1073
940,gg,1t,p0,Caged Horror,960,false,720975,1271
940,gg,1t,p0,Caged Horror,965,false,722868,1893
940,gg,1t,p0,Caged Horror,970,false,724536,1668
940,gg,1t,p0,Caged Horror,975,false,726738,2202
940,gg,1t,p0,Caged Horror,980,false,727973,1235
940,gg,1t,p0,Caged Horror,985,false,730359,2386
940,gg,1t,p10,Golganneth's Vitality,940,false,741365,62014
940,gg,1t,p10,Golganneth's Vitality,945,false,744532,3167
940,gg,1t,p10,Golganneth's Vitality,950,false,747346,2814
940,gg,1t,p10,Golganneth's Vitality,955,false,750783,3437
940,gg,1t,p10,Golganneth's Vitality,960,false,754330,3547
940,gg,1t,p10,Golganneth's Vitality,965,false,757977,3647
940,gg,1t,p10,Golganneth's Vitality,970,false,761695,3718
940,gg,1t,p10,Golganneth's Vitality,975,false,765196,3501
940,gg,1t,p10,Golganneth's Vitality,980,false,769650,4454
940,gg,1t,p10,Golganneth's Vitality,985,false,773871,4221
940,gg,1t,p10,Golganneth's Vitality,990,false,778429,4558
940,gg,1t,p10,Golganneth's Vitality,995,false,783045,4616
940,gg,1t,p10,Golganneth's Vitality,1000,false,788271,5226
940,gg,1t,p10,Golganneth's Vitality,940,true,748618,69267
940,gg,1t,p10,Golganneth's Vitality,945,true,752060,3442
940,gg,1t,p10,Golganneth's Vitality,950,true,755596,3536
940,gg,1t,p10,Golganneth's Vitality,955,true,759303,3707
940,gg,1t,p10,Golganneth's Vitality,960,true,763614,4311
940,gg,1t,p10,Golganneth's Vitality,965,true,767308,3694
940,gg,1t,p10,Golganneth's Vitality,970,true,771188,3880
940,gg,1t,p10,Golganneth's Vitality,975,true,776355,5167
940,gg,1t,p10,Golganneth's Vitality,980,true,780341,3986
940,gg,1t,p10,Golganneth's Vitality,985,true,785507,5166
940,gg,1t,p10,Golganneth's Vitality,990,true,790527,5020
940,gg,1t,p10,Golganneth's Vitality,995,true,795894,5367
940,gg,1t,p10,Golganneth's Vitality,1000,true,801235,5341
940,gg,1t,p10,Aggramar's Conviction,940,false,733498,54147
940,gg,1t,p10,Aggramar's Conviction,945,false,735885,2387
940,gg,1t,p10,Aggramar's Conviction,950,false,738231,2346
940,gg,1t,p10,Aggramar's Conviction,955,false,740909,2678
940,gg,1t,p10,Aggramar's Conviction,960,false,742372,1463
940,gg,1t,p10,Aggramar's Conviction,965,false,745468,3096
940,gg,1t,p10,Aggramar's Conviction,970,false,748157,2689
940,gg,1t,p10,Aggramar's Conviction,975,false,750959,2802
940,gg,1t,p10,Aggramar's Conviction,980,false,753753,2794
940,gg,1t,p10,Aggramar's Conviction,985,false,756968,3215
940,gg,1t,p10,Aggramar's Conviction,990,false,760466,3498
940,gg,1t,p10,Aggramar's Conviction,995,false,763862,3396
940,gg,1t,p10,Aggramar's Conviction,1000,false,767273,3411
940,gg,1t,p10,Aman'Thul's Vision,1000,false,777973,98622
940,gg,1t,p15,Golganneth's Vitality,940,false,745096,66226
940,gg,1t,p15,Golganneth's Vitality,945,false,747773,2677
940,gg,1t,p15,Golganneth's Vitality,950,false,751320,3547
940,gg,1t,p15,Golganneth's Vitality,955,false,755020,3700
940,gg,1t,p15,Golganneth's Vitality,960,false,758092,3072
940,gg,1t,p15,Golganneth's Vitality,965,false,762307,4215
940,gg,1t,p15,Golganneth's Vitality,970,false,766725,4418
940,gg,1t,p15,Golganneth's Vitality,975,false,770891,4166
940,gg,1t,p15,Golganneth's Vitality,980,false,774865,3974
940,gg,1t,p15,Golganneth's Vitality,985,false,779437,4572
940,gg,1t,p15,Golganneth's Vitality,990,false,784173,4736
940,gg,1t,p15,Golganneth's Vitality,995,false,789195,5022
940,gg,1t,p15,Golganneth's Vitality,1000,false,794399,5204
940,gg,1t,p15,Golganneth's Vitality,940,true,753689,74819
940,gg,1t,p15,Golganneth's Vitality,945,true,757155,3466
940,gg,1t,p15,Golganneth's Vitality,950,true,760875,3720
940,gg,1t,p15,Golganneth's Vitality,955,true,764397,3522
940,gg,1t,p15,Golganneth's Vitality,960,true,768723,4326
940,gg,1t,p15,Golganneth's Vitality,965,true,772793,4070
940,gg,1t,p15,Golganneth's Vitality,970,true,776881,4088
940,gg,1t,p15,Golganneth's Vitality,975,true,781955,5074
940,gg,1t,p15,Golganneth's Vitality,980,true,787076,5121
940,gg,1t,p15,Golganneth's Vitality,985,true,792266,5190
940,gg,1t,p15,Golganneth's Vitality,990,true,798279,6013
940,gg,1t,p15,Golganneth's Vitality,995,true,803321,5042
940,gg,1t,p15,Golganneth's Vitality,1000,true,809514,6193
940,gg,1t,p15,Aggramar's Conviction,940,false,733524,54654
940,gg,1t,p15,Aggramar's Conviction,945,false,736236,2712
940,gg,1t,p15,Aggramar's Conviction,950,false,737496,1260
940,gg,1t,p15,Aggramar's Conviction,955,false,740574,3078
940,gg,1t,p15,Aggramar's Conviction,960,false,743213,2639
940,gg,1t,p15,Aggramar's Conviction,965,false,745879,2666
940,gg,1t,p15,Aggramar's Conviction,970,false,747957,2078
940,gg,1t,p15,Aggramar's Conviction,975,false,751097,3140
940,gg,1t,p15,Aggramar's Conviction,980,false,754222,3125
940,gg,1t,p15,Aggramar's Conviction,985,false,757106,2884
940,gg,1t,p15,Aggramar's Conviction,990,false,760303,3197
940,gg,1t,p15,Aggramar's Conviction,995,false,763802,3499
940,gg,1t,p15,Aggramar's Conviction,1000,false,767284,3482
940,gg,1t,p15,Aman'Thul's Vision,1000,false,783369,104499
940,gg,1t,p20,Golganneth's Vitality,940,false,746889,68109
940,gg,1t,p20,Golganneth's Vitality,945,false,750217,3328
940,gg,1t,p20,Golganneth's Vitality,950,false,753634,3417
940,gg,1t,p20,Golganneth's Vitality,955,false,756814,3180
940,gg,1t,p20,Golganneth's Vitality,960,false,760498,3684
940,gg,1t,p20,Golganneth's Vitality,965,false,764732,4234
940,gg,1t,p20,Golganneth's Vitality,970,false,768711,3979
940,gg,1t,p20,Golganneth's Vitality,975,false,772795,4084
940,gg,1t,p20,Golganneth's Vitality,980,false,777844,5049
940,gg,1t,p20,Golganneth's Vitality,985,false,782613,4769
940,gg,1t,p20,Golganneth's Vitality,990,false,787450,4837
940,gg,1t,p20,Golganneth's Vitality,995,false,791856,4406
940,gg,1t,p20,Golganneth's Vitality,1000,false,798268,6412
940,gg,1t,p20,Golganneth's Vitality,940,true,755486,76706
940,gg,1t,p20,Golganneth's Vitality,945,true,759799,4313
940,gg,1t,p20,Golganneth's Vitality,950,true,763907,4108
940,gg,1t,p20,Golganneth's Vitality,955,true,768005,4098
940,gg,1t,p20,Golganneth's Vitality,960,true,771841,3836
940,gg,1t,p20,Golganneth's Vitality,965,true,776205,4364
940,gg,1t,p20,Golganneth's Vitality,970,true,780635,4430
940,gg,1t,p20,Golganneth's Vitality,975,true,785773,5138
940,gg,1t,p20,Golganneth's Vitality,980,true,790965,5192
940,gg,1t,p20,Golganneth's Vitality,985,true,797018,6053
940,gg,1t,p20,Golganneth's Vitality,990,true,802032,5014
940,gg,1t,p20,Golganneth's Vitality,995,true,808267,6235
940,gg,1t,p20,Golganneth's Vitality,1000,true,814316,6049
940,gg,1t,p20,Aggramar's Conviction,940,false,733664,54884
940,gg,1t,p20,Aggramar's Conviction,945,false,735739,2075
940,gg,1t,p20,Aggramar's Conviction,950,false,737837,2098
940,gg,1t,p20,Aggramar's Conviction,955,false,740586,2749
940,gg,1t,p20,Aggramar's Conviction,960,false,742916,2330
940,gg,1t,p20,Aggramar's Conviction,965,false,745960,3044
940,gg,1t,p20,Aggramar's Conviction,970,false,748088,2128
940,gg,1t,p20,Aggramar's Conviction,975,false,751076,2988
940,gg,1t,p20,Aggramar's Conviction,980,false,753831,2755
940,gg,1t,p20,Aggramar's Conviction,985,false,757420,3589
940,gg,1t,p20,Aggramar's Conviction,990,false,760105,2685
940,gg,1t,p20,Aggramar's Conviction,995,false,763346,3241
940,gg,1t,p20,Aggramar's Conviction,1000,false,767056,3710
940,gg,1t,p20,Aman'Thul's Vision,1000,false,784263,105483
940,gg,1t,p5,Golganneth's Vitality,940,false,734200,55349
940,gg,1t,p5,Golganneth's Vitality,945,false,737513,3313
940,gg,1t,p5,Golganneth's Vitality,950,false,739627,2114
940,gg,1t,p5,Golganneth's Vitality,955,false,742516,2889
940,gg,1t,p5,Golganneth's Vitality,960,false,746190,3674
940,gg,1t,p5,Golganneth's Vitality,965,false,749098,2908
940,gg,1t,p5,Golganneth's Vitality,970,false,752096,2998
940,gg,1t,p5,Golganneth's Vitality,975,false,756012,3916
940,gg,1t,p5,Golganneth's Vitality,980,false,759402,3390
940,gg,1t,p5,Golganneth's Vitality,985,false,763366,3964
940,gg,1t,p5,Golganneth's Vitality,990,false,767346,3980
940,gg,1t,p5,Golganneth's Vitality,995,false,771925,4579
940,gg,1t,p5,Golganneth's Vitality,1000,false,776026,4101
940,gg,1t,p5,Golganneth's Vitality,940,true,739863,61012
940,gg,1t,p5,Golganneth's Vitality,945,true,742953,3090
940,gg,1t,p5,Golganneth's Vitality,950,true,745749,2796
940,gg,1t,p5,Golganneth's Vitality,955,true,749266,3517
940,gg,1t,p5,Golganneth's Vitality,960,true,752312,3046
940,gg,1t,p5,Golganneth's Vitality,965,true,755876,3564
940,gg,1t,p5,Golganneth's Vitality,970,true,759795,3919
940,gg,1t,p5,Golganneth's Vitality,975,true,763278,3483
940,gg,1t,p5,Golganneth's Vitality,980,true,767230,3952
940,gg,1t,p5,Golganneth's Vitality,985,true,771667,4437
940,gg,1t,p5,Golganneth's Vitality,990,true,775898,4231
940,gg,1t,p5,Golganneth's Vitality,995,true,780787,4889
940,gg,1t,p5,Golganneth's Vitality,1000,true,785920,5133
940,gg,1t,p5,Aggramar's Conviction,940,false,733932,55081
940,gg,1t,p5,Aggramar's Conviction,945,false,736039,2107
940,gg,1t,p5,Aggramar's Conviction,950,false,738042,2003
940,gg,1t,p5,Aggramar's Conviction,955,false,740677,2635
940,gg,1t,p5,Aggramar's Conviction,960,false,743264,2587
940,gg,1t,p5,Aggramar's Conviction,965,false,745958,2694
940,gg,1t,p5,Aggramar's Conviction,970,false,748162,2204
940,gg,1t,p5,Aggramar's Conviction,975,false,751109,2947
940,gg,1t,p5,Aggramar's Conviction,980,false,753868,2759
940,gg,1t,p5,Aggramar's Conviction,985,false,757136,3268
940,gg,1t,p5,Aggramar's Conviction,990,false,760210,3074
940,gg,1t,p5,Aggramar's Conviction,995,false,763807,3597
940,gg,1t,p5,Aggramar's Conviction,1000,false,767147,3340
940,gg,1t,p5,Aman'Thul's Vision,1000,false,764327,85476
940,gg,3t,p0,Stat stick (Haste),910,false,1349175,87291
940,gg,3t,p0,Stat stick (Haste),915,false,1354672,5497
940,gg,3t,p0,Stat stick (Haste),920,false,1360502,5830
940,gg,3t,p0,Stat stick (Haste),925,false,1362649,2147
940,gg,3t,p0,Stat stick (Haste),930,false,1368079,5430
940,gg,3t,p0,Stat stick (Haste),935,false,1371801,3722
940,gg,3t,p0,Stat stick (Haste),940,false,1376202,4401
940,gg,3t,p0,Stat stick (Haste),945,false,1381091,4889
940,gg,3t,p0,Stat stick (Haste),950,false,1387356,6265
940,gg,3t,p0,Stat stick (Haste),955,false,1391317,3961
940,gg,3t,p0,Stat stick (Haste),960,false,1390177,0
940,gg,3t,p0,Stat stick (Haste),965,false,1399495,9318
940,gg,3t,p0,Stat stick (Haste),970,false,1404967,5472
940,gg,3t,p0,Stat stick (Haste),975,false,1409808,4841
940,gg,3t,p0,Stat stick (Haste),980,false,1415625,5817
940,gg,3t,p0,Stat stick (Haste),985,false,1423170,7545
940,gg,3t,p0,Stat stick (Crit),910,false,1343660,81776
940,gg,3t,p0,Stat stick (Crit),915,false,1350629,6969
940,gg,3t,p0,Stat stick (Crit),920,false,1354595,3966
940,gg,3t,p0,Stat stick (Crit),925,false,1356793,2198
940,gg,3t,p0,Stat stick (Crit),930,false,1362507,5714
940,gg,3t,p0,Stat stick (Crit),935,false,1366668,4161
940,gg,3t,p0,Stat stick (Crit),940,false,1371322,4654
940,gg,3t,p0,Stat stick (Crit),945,false,1374939,3617
940,gg,3t,p0,Stat stick (Crit),950,false,1375383,444
940,gg,3t,p0,Stat stick (Crit),955,false,1384345,8962
940,gg,3t,p0,Stat stick (Crit),960,false,1388864,4519
940,gg,3t,p0,Stat stick (Crit),965,false,1392836,3972
940,gg,3t,p0,Stat stick (Crit),970,false,1398679,5843
940,gg,3t,p0,Stat stick (Crit),975,false,1403996,5317
940,gg,3t,p0,Stat stick (Crit),980,false,1409007,5011
940,gg,3t,p0,Stat stick (Crit),985,false,1414701,5694
940,gg,3t,p0,Stat stick (Mastery),910,false,1345892,84008
940,gg,3t,p0,Stat stick (Mastery),915,false,1350666,4774
940,gg,3t,p0,Stat stick (Mastery),920,false,1353280,2614
940,gg,3t,p0,Stat stick (Mastery),925,false,1354674,1394
940,gg,3t,p0,Stat stick (Mastery),930,false,1359473,4799
940,gg,3t,p0,Stat stick (Mastery),935,false,1364149,4676
940,gg,3t,p0,Stat stick (Mastery),940,false,1368124,3975
940,gg,3t,p0,Stat stick (Mastery),945,false,1371171,3047
940,gg,3t,p0,Stat stick (Mastery),950,false,1375705,4534
940,gg,3t,p0,Stat stick (Mastery),955,false,1382042,6337
940,gg,3t,p0,Stat stick (Mastery),960,false,1386068,4026
940,gg,3t,p0,Stat stick (Mastery),965,false,1388654,2586
940,gg,3t,p0,Stat stick (Mastery),970,false,1397151,8497
940,gg,3t,p0,Stat stick (Mastery),975,false,1403856,6705
940,gg,3t,p0,Stat stick (Mastery),980,false,1404778,922
940,gg,3t,p0,Stat stick (Mastery),985,false,1415266,10488
940,gg,3t,p0,Naraxas' Spiked Tongue,910,false,1296199,34315
940,gg,3t,p0,Naraxas' Spiked Tongue,915,false,1298883,2684
940,gg,3t,p0,Naraxas' Spiked Tongue,920,false,1299219,336
940,gg,3t,p0,Naraxas' Spiked Tongue,925,false,1298415,0
940,gg,3t,p0,Naraxas' Spiked Tongue,930,false,1300917,2502
940,gg,3t,p0,Naraxas' Spiked Tongue,935,false,1302184,1267
940,gg,3t,p0,Naraxas' Spiked Tongue,940,false,1300831,0
940,gg,3t,p0,Naraxas' Spiked Tongue,945,false,1302214,1383
940,gg,3t,p0,Naraxas' Spiked Tongue,950,false,1306152,3938
940,gg,3t,p0,Naraxas' Spiked Tongue,955,false,1307212,1060
940,gg,3t,p0,Naraxas' Spiked Tongue,960,false,1309280,2068
940,gg,3t,p0,Naraxas' Spiked Tongue,965,false,1309543,263
940,gg,3t,p0,Naraxas' Spiked Tongue,970,false,1310366,823
940,gg,3t,p0,Naraxas' Spiked Tongue,975,false,1313921,3555
940,gg,3t,p0,Naraxas' Spiked Tongue,980,false,1314729,808
940,gg,3t,p0,Naraxas' Spiked Tongue,985,false,1315212,483
940,gg,3t,p0,Naraxas' Spiked Tongue,910,true,1301478,39594
940,gg,3t,p0,Naraxas' Spiked Tongue,915,true,1301980,502
940,gg,3t,p0,Naraxas' Spiked Tongue,920,true,1301690,0
940,gg,3t,p0,Naraxas' Spiked Tongue,925,true,1305213,3523
940,gg,3t,p0,Naraxas' Spiked Tongue,930,true,1305902,689
940,gg,3t,p0,Naraxas' Spiked Tongue,935,true,1307780,1878
940,gg,3t,p0,Naraxas' Spiked Tongue,940,true,1308048,268
940,gg,3t,p0,Naraxas' Spiked Tongue,945,true,1307733,0
940,gg,3t,p0,Naraxas' Spiked Tongue,950,true,1308529,796
940,gg,3t,p0,Naraxas' Spiked Tongue,955,true,1307352,0
940,gg,3t,p0,Naraxas' Spiked Tongue,960,true,1312426,5074
940,gg,3t,p0,Naraxas' Spiked Tongue,965,true,1314490,2064
940,gg,3t,p0,Naraxas' Spiked Tongue,970,true,1317944,3454
940,gg,3t,p0,Naraxas' Spiked Tongue,975,true,1316108,0
940,gg,3t,p0,Naraxas' Spiked Tongue,980,true,1320238,4130
940,gg,3t,p0,Naraxas' Spiked Tongue,985,true,1320962,724
940,gg,3t,p0,Nightmare Egg Shell,910,false,1343860,81976
940,gg,3t,p0,Nightmare Egg Shell,915,false,1345095,1235
940,gg,3t,p0,Nightmare Egg Shell,920,false,1352344,7249
940,gg,3t,p0,Nightmare Egg Shell,925,false,1355967,3623
940,gg,3t,p0,Nightmare Egg Shell,930,false,1358865,2898
940,gg,3t,p0,Nightmare Egg Shell,935,false,1362089,3224
940,gg,3t,p0,Nightmare Egg Shell,940,false,1365653,3564
940,gg,3t,p0,Nightmare Egg Shell,945,false,1370550,4897
940,gg,3t,p0,Nightmare Egg Shell,950,false,1373924,3374
940,gg,3t,p0,Nightmare Egg Shell,955,false,1377460,3536
940,gg,3t,p0,Nightmare Egg Shell,960,false,1385034,7574
940,gg,3t,p0,Nightmare Egg Shell,965,false,1390507,5473
940,gg,3t,p0,Nightmare Egg Shell,970,false,1396674,6167
940,gg,3t,p0,Nightmare Egg Shell,975,false,1400707,4033
940,gg,3t,p0,Nightmare Egg Shell,980,false,1407039,6332
940,gg,3t,p0,Nightmare Egg Shell,985,false,1411923,4884
940,gg,3t,p0,Stormsinger Fulmination Charge,910,false,1343603,81719
940,gg,3t,p0,Stormsinger Fulmination Charge,915,false,1346037,2434
940,gg,3t,p0,Stormsinger Fulmination Charge,920,false,1351782,5745
940,gg,3t,p0,Stormsinger Fulmination Charge,925,false,1352103,321
940,gg,3t,p0,Stormsinger Fulmination Charge,930,false,1357474,5371
940,gg,3t,p0,Stormsinger Fulmination Charge,935,false,1360755,3281
940,gg,3t,p0,Stormsinger Fulmination Charge,940,false,1364660,3905
940,gg,3t,p0,Stormsinger Fulmination Charge,945,false,1369590,4930
940,gg,3t,p0,Stormsinger Fulmination Charge,950,false,1374606,5016
940,gg,3t,p0,Stormsinger Fulmination Charge,955,false,1377629,3023
940,gg,3t,p0,Stormsinger Fulmination Charge,960,false,1384215,6586
940,gg,3t,p0,Stormsinger Fulmination Charge,965,false,1388289,4074
940,gg,3t,p0,Stormsinger Fulmination Charge,970,false,1393440,5151
940,gg,3t,p0,Stormsinger Fulmination Charge,975,false,1398406,4966
940,gg,3t,p0,Stormsinger Fulmination Charge,980,false,1403357,4951
940,gg,3t,p0,Stormsinger Fulmination Charge,985,false,1410611,7254
940,gg,3t,p0,Mark of Dargrul,910,false,1336700,74816
940,gg,3t,p0,Mark of Dargrul,915,false,1340335,3635
940,gg,3t,p0,Mark of Dargrul,920,false,1342596,2261
940,gg,3t,p0,Mark of Dargrul,925,false,1345839,3243
940,gg,3t,p0,Mark of Dargrul,930,false,1349194,3355
940,gg,3t,p0,Mark of Dargrul,935,false,1353245,4051
940,gg,3t,p0,Mark of Dargrul,940,false,1357976,4731
940,gg,3t,p0,Mark of Dargrul,945,false,1359479,1503
940,gg,3t,p0,Mark of Dargrul,950,false,1365297,5818
940,gg,3t,p0,Mark of Dargrul,955,false,1368049,2752
940,gg,3t,p0,Mark of Dargrul,960,false,1373412,5363
940,gg,3t,p0,Mark of Dargrul,965,false,1376886,3474
940,gg,3t,p0,Mark of Dargrul,970,false,1379976,3090
940,gg,3t,p0,Mark of Dargrul,975,false,1386222,6246
940,gg,3t,p0,Mark of Dargrul,980,false,1390359,4137
940,gg,3t,p0,Mark of Dargrul,985,false,1395775,5416
940,gg,3t,p0,Giant Ornamental Pearl,910,false,1322982,61098
940,gg,3t,p0,Giant Ornamental Pearl,915,false,1326118,3136
940,gg,3t,p0,Giant Ornamental Pearl,920,false,1326950,832
940,gg,3t,p0,Giant Ornamental Pearl,925,false,1326191,0
940,gg,3t,p0,Giant Ornamental Pearl,930,false,1331811,5620
940,gg,3t,p0,Giant Ornamental Pearl,935,false,1333546,1735
940,gg,3t,p0,Giant Ornamental Pearl,940,false,1334566,1020
940,gg,3t,p0,Giant Ornamental Pearl,945,false,1338731,4165
940,gg,3t,p0,Giant Ornamental Pearl,950,false,1340589,1858
940,gg,3t,p0,Giant Ornamental Pearl,955,false,1343535,2946
940,gg,3t,p0,Giant Ornamental Pearl,960,false,1346099,2564
940,gg,3t,p0,Giant Ornamental Pearl,965,false,1350649,4550
940,gg,3t,p0,Giant Ornamental Pearl,970,false,1352593,1944
940,gg,3t,p0,Giant Ornamental Pearl,975,false,1355673,3080
940,gg,3t,p0,Giant Ornamental Pearl,980,false,1360066,4393
940,gg,3t,p0,Giant Ornamental Pearl,985,false,1362509,2443
940,gg,3t,p0,Tempered Egg of Serpentrix,910,false,1330366,68482
940,gg,3t,p0,Tempered Egg of Serpentrix,915,false,1334372,4006
940,gg,3t,p0,Tempered Egg of Serpentrix,920,false,1337443,3071
940,gg,3t,p0,Tempered Egg of Serpentrix,925,false,1340219,2776
940,gg,3t,p0,Tempered Egg of Serpentrix,930,false,1344694,4475
940,gg,3t,p0,Tempered Egg of Serpentrix,935,false,1349344,4650
940,gg,3t,p0,Tempered Egg of Serpentrix,940,false,1351812,2468
940,gg,3t,p0,Tempered Egg of Serpentrix,945,false,1358748,6936
940,gg,3t,p0,Tempered Egg of Serpentrix,950,false,1360568,1820
940,gg,3t,p0,Tempered Egg of Serpentrix,955,false,1365458,4890
940,gg,3t,p0,Tempered Egg of Serpentrix,960,false,1371139,5681
940,gg,3t,p0,Tempered Egg of Serpentrix,965,false,1375112,3973
940,gg,3t,p0,Tempered Egg of Serpentrix,970,false,1381345,6233
940,gg,3t,p0,Tempered Egg of Serpentrix,975,false,1388777,7432
940,gg,3t,p0,Tempered Egg of Serpentrix,980,false,1393581,4804
940,gg,3t,p0,Tempered Egg of Serpentrix,985,false,1401506,7925
940,gg,3t,p0,Terrorbound Nexus,910,false,1356337,94453
940,gg,3t,p0,Terrorbound Nexus,915,false,1357398,1061
940,gg,3t,p0,Terrorbound Nexus,920,false,1362917,5519
940,gg,3t,p0,Terrorbound Nexus,925,false,1367202,4285
940,gg,3t,p0,Terrorbound Nexus,930,false,1372375,5173
940,gg,3t,p0,Terrorbound Nexus,935,false,1374419,2044
940,gg,3t,p0,Terrorbound Nexus,940,false,1382368,7949
940,gg,3t,p0,Terrorbound Nexus,945,false,1387427,5059
940,gg,3t,p0,Terrorbound Nexus,950,false,1391744,4317
940,gg,3t,p0,Terrorbound Nexus,955,false,1393261,1517
940,gg,3t,p0,Terrorbound Nexus,960,false,1402697,9436
940,gg,3t,p0,Terrorbound Nexus,965,false,1407615,4918
940,gg,3t,p0,Terrorbound Nexus,970,false,1413384,5769
940,gg,3t,p0,Terrorbound Nexus,975,false,1420379,6995
940,gg,3t,p0,Terrorbound Nexus,980,false,1426628,6249
940,gg,3t,p0,Terrorbound Nexus,985,false,1433864,7236
940,gg,3t,p0,Obelisk of the Void,910,false,1338758,76874
940,gg,3t,p0,Obelisk of the Void,915,false,1340508,1750
940,gg,3t,p0,Obelisk of the Void,920,false,1345363,4855
940,gg,3t,p0,Obelisk of the Void,925,false,1348537,3174
940,gg,3t,p0,Obelisk of the Void,930,false,1349941,1404
940,gg,3t,p0,Obelisk of the Void,935,false,1354501,4560
940,gg,3t,p0,Obelisk of the Void,940,false,1360852,6351
940,gg,3t,p0,Obelisk of the Void,945,false,1365893,5041
940,gg,3t,p0,Obelisk of the Void,950,false,1369125,3232
940,gg,3t,p0,Obelisk of the Void,955,false,1371157,2032
940,gg,3t,p0,Obelisk of the Void,960,false,1374316,3159
940,gg,3t,p0,Obelisk of the Void,965,false,1380220,5904
940,gg,3t,p0,Obelisk of the Void,970,false,1380222,2
940,gg,3t,p0,Obelisk of the Void,975,false,1385170,4948
940,gg,3t,p0,Obelisk of the Void,980,false,1390812,5642
940,gg,3t,p0,Obelisk of the Void,985,false,1392568,1756
940,gg,3t,p0,Chrono Shard,910,false,1347729,85845
940,gg,3t,p0,Chrono Shard,915,false,1350110,2381
940,gg,3t,p0,Chrono Shard,920,false,1354711,4601
940,gg,3t,p0,Chrono Shard,925,false,1358615,3904
940,gg,3t,p0,Chrono Shard,930,false,1360914,2299
940,gg,3t,p0,Chrono Shard,935,false,1366356,5442
940,gg,3t,p0,Chrono Shard,940,false,1369145,2789
940,gg,3t,p0,Chrono Shard,945,false,1375254,6109
940,gg,3t,p0,Chrono Shard,950,false,1379402,4148
940,gg,3t,p0,Chrono Shard,955,false,1382633,3231
940,gg,3t,p0,Chrono Shard,960,false,1387420,4787
940,gg,3t,p0,Chrono Shard,965,false,1392073,4653
940,gg,3t,p0,Chrono Shard,970,false,1397070,4997
